iter	Passed	Remaining
3252	10892	9198
3253	10895	9194
3254	10898	9191
3255	10901	9187
3256	10905	9184
3257	10908	9180
3258	10911	9177
3259	10914	9173
3260	10917	9169
3261	10920	9166
3262	10924	9163
3263	10927	9159
3264	10940	9164
3265	10943	9161
3266	10947	9157
3267	10950	9154
3268	10952	9150
3269	10955	9146
3270	10958	9142
3271	10961	9139
3272	10964	9135
3273	10967	9131
3274	10970	9128
3275	10973	9124
3276	10977	9121
3277	10981	9118
3278	10984	9114
3279	10987	9111
3280	10991	9108
3281	10994	9104
3282	10997	9101
3283	11000	9098
3284	11003	9094
3285	11006	9090
3286	11009	9087
3287	11012	9083
3288	11023	9086
3289	11026	9082
3290	11030	9080
3291	11033	9076
3292	11036	9072
3293	11039	9069
3294	11043	9065
3295	11046	9062
3296	11049	9058
3297	11052	9055
3298	11055	9051
3299	11058	9047
3300	11061	9044
3301	11064	9040
3302	11067	9037
3303	11071	9033
3304	11074	9030
3305	11077	9026
3306	11081	9023
3307	11084	9020
3308	11087	9016
3309	11090	9013
3310	11093	9009
3311	11096	9005
3312	11099	9002
3313	11103	8999
3314	11106	8995
3315	11109	8992
3316	11112	8988
3317	11115	8985
3318	11118	8981
3319	11121	8977
3320	11125	8974
3321	11128	8971
3322	11131	8967
3323	11134	8963
3324	11137	8960
3325	11140	8956
3326	11143	8953
3327	11146	8949
3328	11149	8945
3329	11153	8942
3330	11156	8939
3331	11159	8935
3332	11162	8931
3333	11165	8928
3334	11168	8924
3335	11172	8921
3336	11175	8918
3337	11178	8914
3338	11181	8910
3339	11184	8907
3340	11187	8903
3341	11190	8900
3342	11193	8896
3343	11197	8893
3344	11200	8890
3345	11203	8886
3346	11206	8882
3347	11209	8878
3348	11212	8875
3349	11215	8872
3350	11219	8868
3351	11222	8865
3352	11226	8862
3353	11229	8859
3354	11233	8855
3355	11236	8852
3356	11240	8849
3357	11243	8846
3358	11247	8843
3359	11251	8840
3360	11255	8837
3361	11258	8834
3362	11261	8830
3363	11264	8826
3364	11267	8823
3365	11270	8819
3366	11273	8816
3367	11277	8812
3368	11280	8809
3369	11283	8805
3370	11286	8802
3371	11290	8798
3372	11293	8795
3373	11295	8791
3374	11299	8788
3375	11312	8792
3376	11316	8789
3377	11319	8786
3378	11323	8783
3379	11326	8779
3380	11329	8775
3381	11332	8772
3382	11334	8768
3383	11338	8765
3384	11341	8761
3385	11344	8758
3386	11347	8754
3387	11350	8750
3388	11353	8747
3389	11356	8743
3390	11360	8740
3391	11363	8737
3392	11366	8733
3393	11370	8730
3394	11373	8727
3395	11377	8723
3396	11380	8720
3397	11383	8717
3398	11387	8713
3399	11390	8710
3400	11393	8706
3401	11397	8703
3402	11401	8700
3403	11406	8698
3404	11410	8695
3405	11413	8692
3406	11416	8688
3407	11420	8685
3408	11424	8682
3409	11427	8679
3410	11431	8676
3411	11434	8672
3412	11437	8669
3413	11440	8665
3414	11444	8662
3415	11447	8659
3416	11450	8655
3417	11454	8652
3418	11457	8648
3419	11460	8645
3420	11463	8641
3421	11466	8638
3422	11469	8634
3423	11472	8630
3424	11475	8627
3425	11478	8623
3426	11481	8620
3427	11485	8617
3428	11488	8613
3429	11491	8610
3430	11494	8606
3431	11498	8603
3432	11501	8600
3433	11504	8596
3434	11508	8593
3435	11511	8589
3436	11514	8586
3437	11517	8582
3438	11520	8579
3439	11523	8575
3440	11526	8572
3441	11529	8568
3442	11541	8571
3443	11544	8567
3444	11547	8564
3445	11550	8560
3446	11553	8557
3447	11557	8554
3448	11561	8550
3449	11564	8547
3450	11567	8543
3451	11570	8540
3452	11573	8536
3453	11577	8533
3454	11580	8530
3455	11583	8526
3456	11586	8523
3457	11589	8519
3458	11592	8515
3459	11595	8512
3460	11598	8508
3461	11602	8505
3462	11605	8502
3463	11608	8498
3464	11611	8494
3465	11614	8491
3466	11617	8487
3467	11620	8484
3468	11624	8481
3469	11627	8477
3470	11631	8474
3471	11634	8471
3472	11638	8468
3473	11642	8465
3474	11645	8461
3475	11648	8458
3476	11662	8462
3477	11665	8458
3478	11668	8455
3479	11672	8452
3480	11675	8449
3481	11678	8445
3482	11681	8441
3483	11684	8438
3484	11687	8434
3485	11691	8431
3486	11695	8428
3487	11698	8425
3488	11702	8421
3489	11705	8418
3490	11708	8414
3491	11711	8411
3492	11714	8407
3493	11717	8404
3494	11721	8401
3495	11724	8397
3496	11727	8393
3497	11730	8390
3498	11732	8386
3499	11736	8383
3500	11739	8379
3501	11742	8376
3502	11745	8372
3503	11748	8368
3504	11751	8365
3505	11754	8361
3506	11758	8358
3507	11761	8355
3508	11765	8352
3509	11768	8348
3510	11772	8345
3511	11775	8342
3512	11779	8338
3513	11782	8335
3514	11785	8331
3515	11788	8328
3516	11791	8324
3517	11795	8321
3518	11798	8318
3519	11802	8315
3520	11806	8312
3521	11809	8309
3522	11813	8306
3523	11817	8303
3524	11820	8299
3525	11823	8296
3526	11826	8292
3527	11830	8289
3528	11833	8285
3529	11836	8282
3530	11839	8278
3531	11842	8275
3532	11845	8271
3533	11849	8268
3534	11852	8264
3535	11855	8260
3536	11858	8257
3537	11861	8253
3538	11864	8250
3539	11867	8246
3540	11871	8243
3541	11874	8240
3542	11877	8236
3543	11880	8232
3544	11883	8229
3545	11886	8226
3546	11890	8222
3547	11893	8219
3548	11896	8215
3549	11899	8212
3550	11902	8208
3551	11905	8205
3552	11908	8201
3553	11911	8197
3554	11915	8194
3555	11918	8191
3556	11921	8187
3557	11924	8184
3558	11927	8180
3559	11930	8177
3560	11934	8174
3561	11937	8170
3562	11941	8167
3563	11944	8164
3564	11947	8160
3565	11950	8157
3566	11954	8154
3567	11957	8150
3568	11960	8146
3569	11963	8143
3570	11967	8139
3571	11970	8136
3572	11973	8133
3573	11976	8129
3574	11980	8126
3575	11983	8122
3576	11986	8119
3577	11989	8115
3578	11992	8112
3579	11995	8108
3580	11998	8105
3581	12001	8101
3582	12004	8098
3583	12007	8094
3584	12010	8090
3585	12013	8087
3586	12017	8084
3587	12020	8080
3588	12024	8077
3589	12027	8074
3590	12031	8071
3591	12034	8067
3592	12037	8064
3593	12041	8061
3594	12048	8060
3595	12052	8057
3596	12055	8053
3597	12058	8050
3598	12062	8047
3599	12065	8043
3600	12068	8040
3601	12071	8036
3602	12074	8033
3603	12078	8030
3604	12082	8027
3605	12086	8024
3606	12089	8020
3607	12092	8017
3608	12096	8013
3609	12099	8010
3610	12102	8007
3611	12105	8003
3612	12109	8000
3613	12112	7997
3614	12116	7993
3615	12120	7990
3616	12123	7987
3617	12126	7983
3618	12129	7980
3619	12132	7976
3620	12135	7973
3621	12139	7969
3622	12142	7966
3623	12145	7962
3624	12148	7959
3625	12152	7956
3626	12155	7952
3627	12158	7949
3628	12161	7945
3629	12165	7942
3630	12168	7939
3631	12172	7936
3632	12175	7932
3633	12178	7928
3634	12181	7925
3635	12185	7922
3636	12188	7918
3637	12191	7915
3638	12194	7912
3639	12197	7908
3640	12201	7905
3641	12203	7901
3642	12207	7897
3643	12210	7894
3644	12213	7890
3645	12215	7887
3646	12218	7883
3647	12222	7880
3648	12224	7876
3649	12227	7872
3650	12230	7869
3651	12234	7866
3652	12238	7862
3653	12242	7859
3654	12245	7856
3655	12248	7852
3656	12251	7849
3657	12254	7845
3658	12257	7842
3659	12260	7838
3660	12264	7835
3661	12267	7832
3662	12270	7828
3663	12273	7825
3664	12277	7822
3665	12281	7819
3666	12285	7816
3667	12288	7812
3668	12292	7809
3669	12295	7805
3670	12298	7802
3671	12301	7799
3672	12305	7795
3673	12308	7792
3674	12311	7789
3675	12314	7785
3676	12318	7782
3677	12321	7778
3678	12325	7775
3679	12328	7772
3680	12332	7769
3681	12334	7765
3682	12338	7762
3683	12341	7758
3684	12344	7755
3685	12348	7752
3686	12351	7748
3687	12354	7745
3688	12358	7741
3689	12361	7738
3690	12365	7735
3691	12368	7731
3692	12371	7728
3693	12375	7725
3694	12377	7721
3695	12381	7718
3696	12384	7714
3697	12387	7711
3698	12391	7708
3699	12394	7704
3700	12397	7701
3701	12400	7697
3702	12403	7694
3703	12406	7690
3704	12409	7686
3705	12412	7683
3706	12415	7679
3707	12418	7676
3708	12421	7672
3709	12424	7669
3710	12427	7665
3711	12431	7662
3712	12434	7659
3713	12437	7655
3714	12440	7652
3715	12444	7649
3716	12447	7645
3717	12450	7641
3718	12453	7638
3719	12456	7634
3720	12460	7631
3721	12463	7628
3722	12467	7625
3723	12470	7621
3724	12473	7618
3725	12476	7614
3726	12479	7611
3727	12482	7607
3728	12485	7604
3729	12489	7600
3730	12492	7597
3731	12495	7593
3732	12498	7590
3733	12501	7586
3734	12504	7582
3735	12507	7579
3736	12510	7576
3737	12513	7572
3738	12517	7569
3739	12520	7565
3740	12523	7562
3741	12527	7559
3742	12530	7555
3743	12538	7555
3744	12541	7551
3745	12544	7548
3746	12548	7544
3747	12551	7541
3748	12554	7537
3749	12557	7534
3750	12561	7531
3751	12563	7527
3752	12566	7524
3753	12569	7520
3754	12572	7516
3755	12576	7513
3756	12578	7509
3757	12582	7506
3758	12586	7503
3759	12589	7500
3760	12592	7496
3761	12595	7493
3762	12598	7489
3763	12602	7486
3764	12615	7488
3765	12618	7485
3766	12621	7481
3767	12624	7478
3768	12628	7474
3769	12630	7471
3770	12634	7467
3771	12637	7464
3772	12640	7461
3773	12643	7457
3774	12646	7454
3775	12650	7450
3776	12653	7447
3777	12656	7443
3778	12659	7440
3779	12662	7436
3780	12666	7433
3781	12670	7430
3782	12673	7427
3783	12676	7423
3784	12680	7420
3785	12684	7417
3786	12687	7414
3787	12692	7411
3788	12695	7408
3789	12699	7405
3790	12703	7402
3791	12706	7398
3792	12710	7395
3793	12715	7393
3794	12719	7390
3795	12722	7387
3796	12725	7383
3797	12729	7380
3798	12733	7377
3799	12738	7374
3800	12743	7372
3801	12746	7369
3802	12750	7366
3803	12756	7364
3804	12759	7360
3805	12763	7357
3806	12767	7354
3807	12773	7352
3808	12777	7350
3809	12782	7347
3810	12787	7345
3811	12791	7341
3812	12794	7338
3813	12799	7335
3814	12802	7332
3815	12805	7329
3816	12809	7325
3817	12813	7322
3818	12816	7319
3819	12820	7316
3820	12824	7313
3821	12828	7310
3822	12832	7307
3823	12835	7304
3824	12839	7300
3825	12842	7297
3826	12845	7293
3827	12849	7290
3828	12852	7287
3829	12856	7284
3830	12859	7280
3831	12862	7277
3832	12866	7274
3833	12870	7270
3834	12873	7267
3835	12876	7264
3836	12880	7261
3837	12884	7257
3838	12887	7254
3839	12890	7251
3840	12894	7247
3841	12897	7244
3842	12901	7241
3843	12904	7237
3844	12907	7234
3845	12910	7230
3846	12914	7227
3847	12917	7224
3848	12920	7220
3849	12923	7216
3850	12926	7213
3851	12929	7210
3852	12932	7206
3853	12936	7203
3854	12939	7199
3855	12943	7196
3856	12946	7193
3857	12949	7189
3858	12953	7186
3859	12956	7183
3860	12961	7180
3861	12965	7177
3862	12968	7174
3863	12972	7171
3864	12975	7167
3865	12979	7164
3866	12983	7161
3867	12986	7158
3868	12989	7154
3869	12993	7151
3870	12996	7147
3871	12999	7144
3872	13002	7140
3873	13005	7137
3874	13009	7134
3875	13012	7130
3876	13015	7127
3877	13019	7123
3878	13022	7120
3879	13025	7117
3880	13029	7113
3881	13032	7110
3882	13037	7107
3883	13040	7104
3884	13043	7101
3885	13047	7097
3886	13050	7094
3887	13053	7090
3888	13057	7087
3889	13074	7091
3890	13077	7088
3891	13080	7084
3892	13083	7081
3893	13086	7077
3894	13089	7074
3895	13092	7070
3896	13096	7067
3897	13099	7064
3898	13103	7060
3899	13106	7057
3900	13109	7053
3901	13113	7050
3902	13117	7047
3903	13122	7045
3904	13126	7042
3905	13130	7039
3906	13134	7036
3907	13138	7033
3908	13141	7029
3909	13144	7026
3910	13148	7022
3911	13151	7019
3912	13154	7016
3913	13158	7012
3914	13162	7009
3915	13166	7006
3916	13169	7003
3917	13173	7000
3918	13176	6996
3919	13180	6993
3920	13183	6990
3921	13187	6987
3922	13190	6983
3923	13194	6980
3924	13206	6981
3925	13210	6978
3926	13213	6975
3927	13216	6971
3928	13220	6968
3929	13223	6965
3930	13228	6962
3931	13232	6959
3932	13235	6956
3933	13239	6953
3934	13243	6949
3935	13246	6946
3936	13250	6943
3937	13264	6945
3938	13267	6941
3939	13270	6938
3940	13273	6934
3941	13278	6932
3942	13281	6928
3943	13285	6925
3944	13288	6922
3945	13292	6919
3946	13296	6916
3947	13299	6912
3948	13303	6909
3949	13306	6905
3950	13310	6903
3951	13313	6899
3952	13317	6896
3953	13320	6892
3954	13323	6889
3955	13327	6886
3956	13330	6882
3957	13334	6879
3958	13337	6875
3959	13341	6872
3960	13344	6869
3961	13348	6866
3962	13360	6867
3963	13363	6863
3964	13367	6860
3965	13371	6857
3966	13375	6854
3967	13389	6856
3968	13394	6854
3969	13398	6851
3970	13401	6847
3971	13404	6844
3972	13408	6841
3973	13412	6837
3974	13416	6834
3975	13419	6831
3976	13424	6828
3977	13428	6825
3978	13432	6822
3979	13435	6819
3980	13438	6815
3981	13443	6812
3982	13446	6809
3983	13450	6806
3984	13454	6803
3985	13457	6799
3986	13461	6796
3987	13464	6793
3988	13468	6790
3989	13472	6786
3990	13476	6783
3991	13480	6780
3992	13483	6777
3993	13487	6774
3994	13491	6771
3995	13495	6767
3996	13498	6764
3997	13502	6761
3998	13505	6757
3999	13508	6754
4000	13512	6751
4001	13515	6747
4002	13519	6744
4003	13523	6741
4004	13527	6738
4005	13530	6735
4006	13534	6731
4007	13538	6728
4008	13544	6726
4009	13551	6724
4010	13554	6721
4011	13557	6717
4012	13561	6714
4013	13566	6712
4014	13569	6708
4015	13572	6705
4016	13576	6702
4017	13580	6698
4018	13583	6695
4019	13586	6691
4020	13590	6688
4021	13593	6685
4022	13596	6681
4023	13601	6678
4024	13604	6675
4025	13608	6672
4026	13613	6669
4027	13616	6666
4028	13620	6663
4029	13623	6659
4030	13626	6656
4031	13630	6653
4032	13633	6649
4033	13637	6646
4034	13640	6642
4035	13644	6639
4036	13648	6636
4037	13651	6632
4038	13654	6629
4039	13658	6626
4040	13661	6622
4041	13664	6619
4042	13668	6616
4043	13671	6612
4044	13675	6609
4045	13678	6605
4046	13681	6602
4047	13684	6598
4048	13687	6595
4049	13691	6592
4050	13694	6588
4051	13698	6585
4052	13702	6582
4053	13705	6578
4054	13709	6575
4055	13712	6572
4056	13716	6569
4057	13720	6565
4058	13723	6562
4059	13727	6559
4060	13731	6556
4061	13734	6552
4062	13738	6549
4063	13741	6546
4064	13744	6542
4065	13758	6544
4066	13762	6540
4067	13765	6537
4068	13769	6534
4069	13772	6531
4070	13776	6527
4071	13779	6524
4072	13783	6521
4073	13786	6517
4074	13790	6514
4075	13793	6510
4076	13797	6507
4077	13800	6504
4078	13803	6500
4079	13807	6497
4080	13810	6494
4081	13814	6490
4082	13818	6487
4083	13821	6484
4084	13824	6480
4085	13828	6477
4086	13831	6474
4087	13834	6470
4088	13838	6467
4089	13850	6468
4090	13854	6464
4091	13857	6461
4092	13860	6457
4093	13863	6454
4094	13866	6450
4095	13869	6447
4096	13872	6443
4097	13876	6440
4098	13880	6437
4099	13884	6434
4100	13887	6430
4101	13890	6427
4102	13893	6423
4103	13897	6420
4104	13900	6417
4105	13906	6414
4106	13913	6412
4107	13916	6409
4108	13919	6406
4109	13923	6402
4110	13926	6399
4111	13930	6395
4112	13933	6392
4113	13936	6388
4114	13939	6385
4115	13943	6382
4116	13946	6378
4117	13950	6375
4118	13953	6371
4119	13956	6368
4120	13959	6365
4121	13963	6361
4122	13966	6358
4123	13969	6354
4124	13972	6351
4125	13975	6347
4126	13979	6344
4127	13982	6341
4128	13986	6337
4129	13989	6334
4130	13993	6330
4131	13996	6327
4132	14008	6328
4133	14017	6327
4134	14020	6323
4135	14024	6320
4136	14027	6316
4137	14030	6313
4138	14033	6309
4139	14036	6306
4140	14039	6302
4141	14042	6299
4142	14046	6295
4143	14049	6292
4144	14053	6289
4145	14056	6285
4146	14059	6282
4147	14063	6278
4148	14066	6275
4149	14069	6271
4150	14072	6268
4151	14075	6264
4152	14078	6261
4153	14081	6257
4154	14085	6254
4155	14088	6250
4156	14091	6247
4157	14094	6244
4158	14098	6240
4159	14111	6241
4160	14115	6238
4161	14119	6235
4162	14122	6232
4163	14126	6228
4164	14130	6225
4165	14143	6226
4166	14146	6222
4167	14150	6219
4168	14153	6216
4169	14157	6212
4170	14160	6209
4171	14164	6206
4172	14167	6202
4173	14170	6199
4174	14174	6196
4175	14178	6192
4176	14181	6189
4177	14184	6185
4178	14187	6182
4179	14190	6178
4180	14193	6174
4181	14196	6171
4182	14200	6168
4183	14204	6165
4184	14207	6161
4185	14210	6158
4186	14214	6154
4187	14217	6151
4188	14221	6148
4189	14224	6144
4190	14228	6141
4191	14232	6138
4192	14235	6134
4193	14239	6131
4194	14243	6128
4195	14246	6125
4196	14252	6122
4197	14255	6119
4198	14258	6115
4199	14261	6112
4200	14264	6108
4201	14267	6105
4202	14271	6101
4203	14274	6098
4204	14279	6095
4205	14282	6091
4206	14285	6088
4207	14289	6085
4208	14292	6081
4209	14295	6078
4210	14299	6074
4211	14302	6071
4212	14306	6068
4213	14309	6064
4214	14313	6061
4215	14316	6057
4216	14319	6054
4217	14322	6050
4218	14325	6047
4219	14328	6043
4220	14331	6040
4221	14335	6037
4222	14338	6033
4223	14342	6030
4224	14345	6026
4225	14348	6023
4226	14351	6019
4227	14354	6016
4228	14357	6012
4229	14361	6009
4230	14364	6005
4231	14367	6002
4232	14370	5998
4233	14374	5995
4234	14377	5992
4235	14380	5988
4236	14383	5984
4237	14386	5981
4238	14389	5977
4239	14393	5974
4240	14396	5971
4241	14399	5967
4242	14402	5964
4243	14406	5960
4244	14409	5957
4245	14412	5953
4246	14416	5950
4247	14419	5946
4248	14422	5943
4249	14425	5939
4250	14428	5936
4251	14432	5933
4252	14435	5929
4253	14439	5926
4254	14442	5922
4255	14445	5919
4256	14448	5915
4257	14452	5912
4258	14455	5908
4259	14457	5905
4260	14461	5901
4261	14463	5898
4262	14467	5894
4263	14469	5891
4264	14473	5887
4265	14476	5884
4266	14479	5880
4267	14482	5877
4268	14485	5873
4269	14488	5870
4270	14492	5866
4271	14495	5863
4272	14498	5859
4273	14501	5856
4274	14504	5852
4275	14508	5849
4276	14511	5845
4277	14514	5842
4278	14517	5838
4279	14520	5835
4280	14523	5831
4281	14526	5828
4282	14529	5824
4283	14533	5821
4284	14536	5817
4285	14539	5814
4286	14543	5811
4287	14546	5807
4288	14550	5804
4289	14553	5801
4290	14557	5797
4291	14560	5794
4292	14563	5790
4293	14566	5787
4294	14570	5783
4295	14573	5780
4296	14577	5777
4297	14580	5773
4298	14583	5770
4299	14586	5766
4300	14589	5763
4301	14593	5759
4302	14595	5756
4303	14599	5752
4304	14602	5749
4305	14606	5746
4306	14608	5742
4307	14612	5739
4308	14615	5735
4309	14618	5732
4310	14621	5728
4311	14624	5725
4312	14628	5721
4313	14631	5718
4314	14634	5714
4315	14637	5711
4316	14640	5707
4317	14643	5704
4318	14646	5700
4319	14650	5697
4320	14654	5694
4321	14657	5690
4322	14660	5687
4323	14663	5683
4324	14666	5680
4325	14671	5677
4326	14674	5673
4327	14677	5670
4328	14680	5666
4329	14684	5663
4330	14687	5659
4331	14690	5656
4332	14693	5653
4333	14696	5649
4334	14700	5646
4335	14703	5642
4336	14707	5639
4337	14710	5635
4338	14714	5632
4339	14718	5629
4340	14721	5626
4341	14725	5623
4342	14730	5619
4343	14733	5616
4344	14736	5613
4345	14739	5609
4346	14743	5606
4347	14747	5603
4348	14750	5599
4349	14753	5596
4350	14757	5593
4351	14761	5589
4352	14764	5586
4353	14768	5583
4354	14771	5579
4355	14775	5576
4356	14779	5573
4357	14782	5569
4358	14784	5565
4359	14788	5562
4360	14791	5559
4361	14795	5555
4362	14798	5552
4363	14801	5549
4364	14805	5545
4365	14808	5542
4366	14812	5538
4367	14815	5535
4368	14819	5532
4369	14822	5528
4370	14825	5525
4371	14828	5521
4372	14832	5518
4373	14835	5514
4374	14838	5511
4375	14841	5508
4376	14844	5504
4377	14848	5501
4378	14851	5497
4379	14855	5494
4380	14858	5490
4381	14862	5487
4382	14865	5484
4383	14868	5480
4384	14872	5477
4385	14875	5474
4386	14879	5470
4387	14882	5467
4388	14885	5463
4389	14889	5460
4390	14892	5456
4391	14895	5453
4392	14898	5449
4393	14902	5446
4394	14905	5443
4395	14909	5440
4396	14912	5436
4397	14916	5433
4398	14919	5429
4399	14922	5426
4400	14925	5422
4401	14928	5419
4402	14931	5415
4403	14935	5412
4404	14940	5409
4405	14945	5406
4406	14948	5403
4407	14951	5400
4408	14955	5396
4409	14958	5393
4410	14961	5389
4411	14964	5386
4412	14968	5382
4413	14971	5379
4414	14975	5376
4415	14978	5372
4416	14981	5369
4417	14984	5365
4418	14988	5362
4419	14991	5358
4420	14994	5355
4421	14997	5351
4422	15000	5348
4423	15003	5344
4424	15007	5341
4425	15010	5338
4426	15014	5335
4427	15018	5331
4428	15021	5328
4429	15024	5324
4430	15028	5321
4431	15031	5317
4432	15034	5314
4433	15038	5311
4434	15041	5307
4435	15044	5304
4436	15047	5300
4437	15050	5297
4438	15054	5293
4439	15057	5290
4440	15059	5286
4441	15063	5283
4442	15066	5279
4443	15070	5276
4444	15073	5273
4445	15076	5269
4446	15080	5266
4447	15083	5262
4448	15086	5259
4449	15090	5256
4450	15093	5252
4451	15096	5249
4452	15099	5245
4453	15102	5242
4454	15106	5238
4455	15109	5235
4456	15112	5231
4457	15115	5228
4458	15119	5225
4459	15122	5221
4460	15125	5218
4461	15128	5214
4462	15132	5211
4463	15135	5207
4464	15138	5204
4465	15151	5204
4466	15155	5201
4467	15158	5197
4468	15161	5194
4469	15165	5190
4470	15168	5187
4471	15172	5184
4472	15175	5180
4473	15179	5177
4474	15182	5173
4475	15185	5170
4476	15188	5166
4477	15191	5163
4478	15194	5159
4479	15197	5156
4480	15200	5152
4481	15203	5149
4482	15207	5145
4483	15210	5142
4484	15214	5139
4485	15217	5135
4486	15221	5132
4487	15224	5129
4488	15227	5125
4489	15230	5122
4490	15233	5118
4491	15236	5115
4492	15240	5111
4493	15243	5108
4494	15246	5104
4495	15250	5101
4496	15253	5098
4497	15256	5094
4498	15260	5091
4499	15264	5088
4500	15267	5084
4501	15270	5081
4502	15273	5077
4503	15276	5074
4504	15279	5070
4505	15283	5067
4506	15286	5063
4507	15289	5060
4508	15293	5056
4509	15296	5053
4510	15299	5050
4511	15302	5046
4512	15305	5043
4513	15308	5039
4514	15312	5036
4515	15315	5032
4516	15318	5029
4517	15321	5025
4518	15324	5022
4519	15328	5018
4520	15331	5015
4521	15334	5012
4522	15337	5008
4523	15341	5005
4524	15344	5001
4525	15347	4998
4526	15350	4994
4527	15353	4991
4528	15356	4987
4529	15360	4984
4530	15362	4980
4531	15366	4977
4532	15369	4973
4533	15372	4970
4534	15376	4967
4535	15380	4964
4536	15383	4960
4537	15386	4957
4538	15389	4953
4539	15392	4950
4540	15396	4946
4541	15399	4943
4542	15403	4940
4543	15406	4936
4544	15409	4933
4545	15412	4929
4546	15415	4926
4547	15419	4922
4548	15422	4919
4549	15426	4916
4550	15429	4912
4551	15432	4909
4552	15435	4905
4553	15438	4902
4554	15441	4898
4555	15445	4895
4556	15448	4891
4557	15451	4888
4558	15454	4884
4559	15457	4881
4560	15460	4877
4561	15463	4874
4562	15467	4870
4563	15470	4867
4564	15473	4864
4565	15476	4860
4566	15479	4857
4567	15483	4853
4568	15486	4850
4569	15490	4846
4570	15493	4843
4571	15496	4840
4572	15500	4836
4573	15503	4833
4574	15507	4830
4575	15510	4826
4576	15513	4823
4577	15516	4819
4578	15519	4816
4579	15522	4812
4580	15525	4809
4581	15528	4805
4582	15531	4802
4583	15535	4798
4584	15538	4795
4585	15541	4791
4586	15544	4788
4587	15548	4785
4588	15552	4781
4589	15555	4778
4590	15559	4775
4591	15563	4771
4592	15566	4768
4593	15569	4765
4594	15572	4761
4595	15575	4758
4596	15578	4754
4597	15582	4751
4598	15585	4747
4599	15588	4744
4600	15591	4740
4601	15594	4737
4602	15598	4734
4603	15602	4731
4604	15607	4727
4605	15610	4724
4606	15613	4721
4607	15617	4717
4608	15620	4714
4609	15628	4712
4610	15632	4709
4611	15635	4705
4612	15639	4702
4613	15643	4699
4614	15646	4695
4615	15650	4692
4616	15653	4688
4617	15656	4685
4618	15659	4681
4619	15663	4678
4620	15666	4675
4621	15670	4671
4622	15674	4668
4623	15677	4665
4624	15680	4661
4625	15683	4658
4626	15687	4654
4627	15690	4651
4628	15693	4648
4629	15697	4644
4630	15700	4641
4631	15703	4637
4632	15707	4634
4633	15710	4631
4634	15714	4627
4635	15718	4624
4636	15721	4621
4637	15724	4617
4638	15728	4614
4639	15732	4611
4640	15735	4607
4641	15738	4604
4642	15742	4601
4643	15745	4597
4644	15748	4594
4645	15751	4590
4646	15754	4587
4647	15757	4583
4648	15760	4580
4649	15763	4576
4650	15767	4573
4651	15771	4569
4652	15774	4566
4653	15777	4563
4654	15781	4559
4655	15784	4556
4656	15787	4552
4657	15790	4549
4658	15794	4546
4659	15797	4542
4660	15801	4539
4661	15804	4535
4662	15807	4532
4663	15810	4528
4664	15813	4525
4665	15816	4521
4666	15819	4518
4667	15822	4514
4668	15826	4511
4669	15829	4508
4670	15832	4504
4671	15835	4501
4672	15838	4497
4673	15842	4494
4674	15845	4490
4675	15848	4487
4676	15851	4484
4677	15854	4480
4678	15857	4477
4679	15860	4473
4680	15864	4470
4681	15867	4466
4682	15871	4463
4683	15874	4460
4684	15877	4456
4685	15880	4453
4686	15883	4449
4687	15887	4446
4688	15890	4442
4689	15893	4439
4690	15896	4435
4691	15900	4432
4692	15903	4429
4693	15906	4425
4694	15909	4422
4695	15914	4419
4696	15917	4415
4697	15920	4412
4698	15923	4408
4699	15926	4405
4700	15929	4401
4701	15933	4398
4702	15936	4395
4703	15939	4391
4704	15943	4388
4705	15947	4384
4706	15950	4381
4707	15953	4378
4708	15956	4374
4709	15959	4371
4710	15962	4367
4711	15966	4364
4712	15969	4360
4713	15972	4357
4714	15976	4354
4715	15979	4350
4716	15982	4347
4717	15985	4343
4718	15988	4340
4719	15992	4336
4720	15995	4333
4721	15998	4329
4722	16001	4326
4723	16005	4323
4724	16008	4319
4725	16012	4316
4726	16015	4313
4727	16018	4309
4728	16021	4306
4729	16024	4302
4730	16027	4299
4731	16031	4295
4732	16034	4292
4733	16037	4288
4734	16040	4285
4735	16044	4282
4736	16047	4278
4737	16050	4275
4738	16053	4271
4739	16056	4268
4740	16059	4264
4741	16062	4261
4742	16065	4257
4743	16068	4254
4744	16071	4250
4745	16074	4247
4746	16078	4243
4747	16081	4240
4748	16085	4237
4749	16088	4233
4750	16093	4230
4751	16096	4227
4752	16099	4223
4753	16103	4220
4754	16106	4217
4755	16110	4213
4756	16113	4210
4757	16116	4206
4758	16119	4203
4759	16122	4199
4760	16125	4196
4761	16128	4193
4762	16132	4189
4763	16135	4186
4764	16138	4182
4765	16141	4179
4766	16145	4176
4767	16148	4172
4768	16151	4169
4769	16154	4165
4770	16157	4162
4771	16160	4158
4772	16163	4155
4773	16166	4151
4774	16169	4148
4775	16173	4144
4776	16176	4141
4777	16179	4138
4778	16182	4134
4779	16185	4131
4780	16189	4127
4781	16192	4124
4782	16195	4120
4783	16198	4117
4784	16201	4113
4785	16205	4110
4786	16208	4107
4787	16212	4103
4788	16215	4100
4789	16218	4097
4790	16222	4093
4791	16226	4090
4792	16230	4087
4793	16233	4083
4794	16238	4080
4795	16241	4077
4796	16245	4074
4797	16248	4070
4798	16251	4067
4799	16254	4063
4800	16258	4060
4801	16261	4056
4802	16265	4053
4803	16270	4050
4804	16274	4047
4805	16277	4044
