iter	RMSE
1513	0.1107723157
1514	0.1107604382
1515	0.1107324675
1516	0.110715234
1517	0.1107004998
1518	0.110685172
1519	0.1106629821
1520	0.1106486546
1521	0.1106307821
1522	0.1106089189
1523	0.1105985601
1524	0.1105832465
1525	0.1105629159
1526	0.1105448074
1527	0.1105244917
1528	0.110498035
1529	0.1104779143
1530	0.110451643
1531	0.1104254877
1532	0.1103992561
1533	0.110382132
1534	0.1103690138
1535	0.1103492954
1536	0.1103381101
1537	0.1103129019
1538	0.110303826
1539	0.1102817103
1540	0.1102544401
1541	0.1102458296
1542	0.1102226476
1543	0.1101930181
1544	0.1101777002
1545	0.1101516258
1546	0.1101400687
1547	0.1101157774
1548	0.110090365
1549	0.1100673602
1550	0.1100458886
1551	0.1100310507
1552	0.1100148774
1553	0.1100034894
1554	0.1099889207
1555	0.1099608512
1556	0.1099375902
1557	0.1099163688
1558	0.1099028774
1559	0.1098773744
1560	0.1098614474
1561	0.1098472825
1562	0.1098364677
1563	0.109823089
1564	0.1098061484
1565	0.1097822811
1566	0.1097663426
1567	0.1097425676
1568	0.1097326136
1569	0.1097221841
1570	0.1097011338
1571	0.1096791273
1572	0.1096618493
1573	0.1096395949
1574	0.1096235875
1575	0.1096026068
1576	0.1095763978
1577	0.1095606717
1578	0.1095307611
1579	0.1095073253
1580	0.1094974677
1581	0.1094798941
1582	0.1094587182
1583	0.1094342929
1584	0.1094176954
1585	0.1093973847
1586	0.109373268
1587	0.1093524966
1588	0.1093219245
1589	0.1092991159
1590	0.1092811374
1591	0.1092630366
1592	0.1092422868
1593	0.1092208056
1594	0.1091999426
1595	0.1091770958
1596	0.1091654725
1597	0.1091460195
1598	0.1091318934
1599	0.1091210305
1600	0.1091056294
1601	0.1090893277
1602	0.1090701163
1603	0.109044877
1604	0.1090258999
1605	0.1090132642
1606	0.1090050611
1607	0.10898154
1608	0.1089661994
1609	0.1089578973
1610	0.1089383078
1611	0.1089086411
1612	0.1088901998
1613	0.1088680372
1614	0.1088540168
1615	0.1088366102
1616	0.1088254754
1617	0.1088171173
1618	0.1088085824
1619	0.1087798261
1620	0.1087549955
1621	0.1087372352
1622	0.1087228445
1623	0.1087091511
1624	0.1086953052
1625	0.1086787184
1626	0.1086712542
1627	0.1086538487
1628	0.1086401347
1629	0.1086368452
1630	0.1086246323
1631	0.1086052355
1632	0.1085838636
1633	0.1085651551
1634	0.1085448898
1635	0.1085243171
1636	0.1085167317
1637	0.1085125551
1638	0.1084934647
1639	0.1084728977
1640	0.1084576791
1641	0.10844519
1642	0.1084241609
1643	0.108399559
1644	0.1083834399
1645	0.1083646122
1646	0.1083521785
1647	0.1083292401
1648	0.1083163486
1649	0.1083047537
1650	0.1082872247
1651	0.1082641464
1652	0.1082460751
1653	0.1082308948
1654	0.1082123204
1655	0.108199687
1656	0.1081784453
1657	0.1081698003
1658	0.1081371551
1659	0.1081180807
1660	0.1081059361
1661	0.1080916887
1662	0.1080755672
1663	0.1080616187
1664	0.1080366015
1665	0.1080221645
1666	0.1079997559
1667	0.1079774831
1668	0.1079660682
1669	0.1079476974
1670	0.1079274925
1671	0.1079177838
1672	0.107896968
1673	0.1078835414
1674	0.1078678812
1675	0.1078506576
1676	0.1078372598
1677	0.1078264057
1678	0.1078043368
1679	0.1077860008
1680	0.1077712835
1681	0.1077464416
1682	0.107729651
1683	0.1077067442
1684	0.1076810777
1685	0.1076674686
1686	0.1076474322
1687	0.1076285944
1688	0.1076048163
1689	0.1075863768
1690	0.1075688239
1691	0.107557427
1692	0.1075391653
1693	0.1075141227
1694	0.107487559
1695	0.1074648538
1696	0.1074559514
1697	0.1074411656
1698	0.1074222819
1699	0.1074059177
1700	0.1073878072
1701	0.107361159
1702	0.1073299593
1703	0.107308825
1704	0.1072874099
1705	0.1072713642
1706	0.1072498303
1707	0.1072299235
1708	0.1072072064
1709	0.1071985648
1710	0.1071913748
1711	0.1071705099
1712	0.1071552592
1713	0.1071501829
1714	0.107121834
1715	0.1071027491
1716	0.1070851538
1717	0.1070689788
1718	0.1070477719
1719	0.1070326162
1720	0.1070154025
1721	0.1069954759
1722	0.1069776726
1723	0.1069675099
1724	0.106957382
1725	0.1069495287
1726	0.1069395623
1727	0.1069097428
1728	0.1068868632
1729	0.1068670518
1730	0.1068568778
1731	0.1068343502
1732	0.106813232
1733	0.1067987885
1734	0.1067832088
1735	0.1067767638
1736	0.1067538765
1737	0.106747367
1738	0.1067355966
1739	0.1067030507
1740	0.1066858488
1741	0.1066688799
1742	0.1066574749
1743	0.10664101
1744	0.1066271115
1745	0.1066062546
1746	0.106587323
1747	0.1065684708
1748	0.1065592375
1749	0.1065480418
1750	0.1065342451
1751	0.1065258426
1752	0.1065121621
1753	0.1064917084
1754	0.106475668
1755	0.1064569663
1756	0.1064416516
1757	0.1064263981
1758	0.1064001938
1759	0.1063901446
1760	0.1063733842
1761	0.1063583368
1762	0.1063457385
1763	0.1063390872
1764	0.1063212371
1765	0.1063046934
1766	0.1062932064
1767	0.1062709391
1768	0.1062554687
1769	0.1062396198
1770	0.1062143192
1771	0.1062029098
1772	0.1061860841
1773	0.1061734574
1774	0.1061729697
1775	0.106167907
1776	0.1061616428
1777	0.1061561771
1778	0.1061300344
1779	0.1061179095
1780	0.1061042426
1781	0.1060899318
1782	0.1060810584
1783	0.1060707501
1784	0.1060615585
1785	0.1060460645
1786	0.106025744
1787	0.1060134561
1788	0.1059926866
1789	0.1059679769
1790	0.1059532407
1791	0.1059363986
1792	0.1059175538
1793	0.1059034643
1794	0.1058856428
1795	0.1058779148
1796	0.1058635071
1797	0.1058542316
1798	0.1058456803
1799	0.1058376151
1800	0.1058252838
1801	0.1057988015
1802	0.1057830549
1803	0.1057604816
1804	0.1057407173
1805	0.1057301057
1806	0.1057210014
1807	0.1057109141
1808	0.1056890228
1809	0.1056755194
1810	0.1056588791
1811	0.105642984
1812	0.1056328817
1813	0.1056085277
1814	0.1055956961
1815	0.1055835824
1816	0.1055656387
1817	0.105550195
1818	0.1055259333
1819	0.1055069193
1820	0.1054869444
1821	0.1054765387
1822	0.1054658575
1823	0.1054530448
1824	0.1054328787
1825	0.1054165375
1826	0.1053963845
1827	0.1053784484
1828	0.1053674536
1829	0.1053519603
1830	0.1053384052
1831	0.1053268986
1832	0.1053139318
1833	0.105295612
1834	0.1052827031
1835	0.1052670699
1836	0.1052583645
1837	0.105252143
1838	0.1052376398
1839	0.1052228628
1840	0.1052104591
1841	0.1051933716
1842	0.1051761841
1843	0.1051511108
1844	0.1051371658
1845	0.1051199299
1846	0.1051046593
1847	0.1050794854
1848	0.1050669906
1849	0.1050611253
1850	0.1050424208
1851	0.1050337306
1852	0.1050178848
1853	0.1050054344
1854	0.1049924253
1855	0.1049698629
1856	0.1049631861
1857	0.1049492728
1858	0.1049321466
1859	0.1049092747
1860	0.1048870806
1861	0.1048751393
1862	0.1048553467
1863	0.1048345541
1864	0.1048247364
1865	0.1048058343
1866	0.1047924208
1867	0.1047775046
1868	0.1047621555
1869	0.1047453488
1870	0.1047277314
1871	0.1047168277
1872	0.1047015089
1873	0.1046905541
1874	0.1046772092
1875	0.1046663826
1876	0.1046513702
1877	0.1046315339
1878	0.1046146747
1879	0.1045992656
1880	0.1045850448
1881	0.1045613697
1882	0.1045392852
1883	0.1045281077
1884	0.1045142634
1885	0.1044870888
1886	0.1044658487
1887	0.1044615699
1888	0.1044453545
1889	0.104425566
1890	0.1044062033
1891	0.1043925394
1892	0.104387705
1893	0.1043720764
1894	0.1043623793
1895	0.1043392958
1896	0.1043213373
1897	0.1042999656
1898	0.1042858977
1899	0.1042827674
1900	0.1042682683
1901	0.1042566652
1902	0.1042409604
1903	0.1042307895
1904	0.1042090131
1905	0.1041972277
1906	0.1041824337
1907	0.1041662795
1908	0.1041617123
1909	0.1041477428
1910	0.104128046
1911	0.1041119129
1912	0.1041015702
1913	0.1040878874
1914	0.1040639642
1915	0.1040487207
1916	0.1040311255
1917	0.1040219133
1918	0.1040120636
1919	0.1039994778
1920	0.1039869719
1921	0.1039717471
1922	0.1039549867
1923	0.1039460456
1924	0.1039276272
1925	0.1039144232
1926	0.1039086955
1927	0.1038880231
1928	0.1038743954
1929	0.1038612954
1930	0.1038399591
1931	0.1038164976
1932	0.1038111824
1933	0.1038023789
1934	0.1037890431
1935	0.1037743527
1936	0.1037603192
1937	0.1037458966
1938	0.1037257839
1939	0.1037111228
1940	0.1036904219
1941	0.1036765458
1942	0.1036617865
1943	0.1036431407
1944	0.1036322836
1945	0.1036087756
1946	0.1035939928
1947	0.1035810087
1948	0.1035674772
1949	0.1035503463
1950	0.1035393747
1951	0.1035188664
1952	0.1035090561
1953	0.1035022293
1954	0.1034925421
1955	0.1034788098
1956	0.103473784
1957	0.1034603698
1958	0.1034399005
1959	0.103420307
1960	0.1034057446
1961	0.1033914595
1962	0.1033776248
1963	0.1033710591
1964	0.103364862
1965	0.1033484966
1966	0.1033327357
1967	0.103312251
1968	0.1032993546
1969	0.1032887544
1970	0.1032829859
1971	0.1032654966
1972	0.1032529441
1973	0.1032450992
1974	0.1032293926
1975	0.1032147391
1976	0.1031982278
1977	0.1031869743
1978	0.1031649154
1979	0.1031554008
1980	0.1031406286
1981	0.1031334153
1982	0.1031144558
1983	0.1030960557
1984	0.1030783552
1985	0.1030649284
1986	0.1030415208
1987	0.1030270169
1988	0.1030207255
1989	0.103010701
1990	0.1029968327
1991	0.1029911495
1992	0.1029817918
1993	0.1029677008
1994	0.1029540454
1995	0.102932043
1996	0.1029144919
1997	0.1028997089
1998	0.1028845785
1999	0.1028778788
2000	0.1028722836
2001	0.1028657916
2002	0.1028559284
2003	0.1028451599
2004	0.1028307516
2005	0.1028131153
2006	0.1028001173
2007	0.1027778535
2008	0.1027644904
2009	0.1027505728
2010	0.1027358608
2011	0.1027205616
2012	0.1027070415
2013	0.1026875622
2014	0.102667012
2015	0.1026545682
2016	0.1026433533
2017	0.102631287
2018	0.1026197418
2019	0.1026094025
2020	0.1025902948
2021	0.1025830836
2022	0.1025714141
2023	0.1025580165
2024	0.102548468
2025	0.1025401357
2026	0.1025286331
2027	0.1025069791
2028	0.1025033506
2029	0.1024888318
2030	0.1024716037
2031	0.1024525675
2032	0.1024353096
2033	0.1024269003
2034	0.1024117443
2035	0.1024049806
2036	0.1023941689
2037	0.1023816386
2038	0.1023670631
2039	0.1023588695
2040	0.1023420962
2041	0.1023284859
2042	0.1023159886
2043	0.1022983604
2044	0.1022868937
2045	0.1022683471
2046	0.1022469781
2047	0.1022430466
2048	0.1022281039
2049	0.1022124263
2050	0.1022070142
2051	0.1021935599
2052	0.1021869991
2053	0.1021686457
2054	0.1021556125
2055	0.1021330127
2056	0.1021142815
2057	0.102104651
2058	0.102085051
2059	0.1020678152
2060	0.1020528212
2061	0.1020493331
2062	0.1020442607
2063	0.1020347135
2064	0.1020218906
2065	0.1020080857
2066	0.1020015582
2067	0.1019909608
2068	0.1019779219
2069	0.1019773643
2070	0.1019697647
2071	0.1019528001
2072	0.1019365895
2073	0.1019253245
2074	0.1019085374
2075	0.1018887625
2076	0.1018691225
2077	0.1018564258
2078	0.1018501892
2079	0.1018455191
2080	0.1018324981
2081	0.1018253681
2082	0.1018088228
2083	0.101800561
2084	0.1017858661
2085	0.1017726357
2086	0.1017585543
2087	0.1017446189
2088	0.1017305704
2089	0.1017218174
2090	0.1017071688
2091	0.1016887984
2092	0.1016828407
2093	0.1016700968
2094	0.1016612259
2095	0.1016468807
2096	0.1016342378
2097	0.101620515
2098	0.1016062561
2099	0.1016003746
2100	0.1015880127
2101	0.1015747697
2102	0.1015613081
2103	0.1015472624
2104	0.1015371209
2105	0.1015303751
2106	0.1015289993
2107	0.1015161473
2108	0.1015014573
2109	0.101489036
2110	0.101480211
2111	0.1014562649
2112	0.1014495339
2113	0.1014423658
2114	0.101427811
2115	0.1014196414
2116	0.1014073324
2117	0.1014038242
2118	0.1013960573
2119	0.1013839699
2120	0.1013801367
2121	0.1013756306
2122	0.1013629457
2123	0.101349102
2124	0.1013367551
2125	0.1013248967
2126	0.1013144337
2127	0.1013046208
2128	0.1012908081
2129	0.1012828847
2130	0.1012771083
2131	0.1012583741
2132	0.1012456635
2133	0.1012323881
2134	0.1012196353
2135	0.1012030674
2136	0.1011910506
2137	0.1011852278
2138	0.1011758874
2139	0.1011598153
2140	0.1011491125
2141	0.1011302608
2142	0.1011165378
2143	0.1010969582
2144	0.1010807672
2145	0.1010758224
2146	0.1010599159
2147	0.1010539462
2148	0.1010476614
2149	0.1010340019
2150	0.1010197067
2151	0.1010092074
2152	0.1009996032
2153	0.100996391
2154	0.1009853093
2155	0.1009701696
2156	0.100960668
2157	0.1009381426
2158	0.100933021
2159	0.1009230002
2160	0.1009062211
2161	0.100893948
2162	0.1008834234
2163	0.1008719072
2164	0.1008594748
2165	0.1008449463
2166	0.100830479
2167	0.1008198843
2168	0.1008123411
2169	0.1008005882
2170	0.1007908868
2171	0.1007857425
2172	0.1007810778
2173	0.1007670942
2174	0.1007493573
2175	0.1007381871
2176	0.1007222578
2177	0.1007101641
2178	0.1007045005
2179	0.1006874572
2180	0.1006823905
2181	0.1006698536
2182	0.1006516503
2183	0.1006330228
2184	0.1006235702
2185	0.1006132795
2186	0.1006101368
2187	0.1006011792
2188	0.1005831495
2189	0.100567058
2190	0.10055805
2191	0.1005513506
2192	0.100545594
2193	0.1005193002
2194	0.1005086496
2195	0.1004968077
2196	0.1004890097
2197	0.1004833906
2198	0.1004691624
2199	0.1004619225
2200	0.1004490092
2201	0.1004415769
2202	0.1004280702
2203	0.100422258
2204	0.100414867
2205	0.1004059864
2206	0.100395307
2207	0.1003903656
2208	0.1003756157
2209	0.10036375
2210	0.1003588535
2211	0.1003441832
2212	0.1003323858
2213	0.1003262178
2214	0.1003224797
2215	0.1003146292
2216	0.1002964538
2217	0.1002798812
2218	0.1002712432
2219	0.1002593761
2220	0.1002519953
2221	0.1002359121
2222	0.1002320665
2223	0.100218309
2224	0.1002077727
2225	0.1001901105
2226	0.1001719593
2227	0.1001674504
2228	0.1001604145
2229	0.1001433829
2230	0.1001327879
2231	0.1001240989
2232	0.1001157477
2233	0.1001096575
2234	0.100099388
2235	0.1000859074
2236	0.1000700962
2237	0.1000618163
2238	0.1000512723
2239	0.1000388656
2240	0.1000326722
2241	0.1000278835
2242	0.1000232729
2243	0.100015647
2244	0.1000049767
2245	0.09999688573
2246	0.09999128959
2247	0.09997973233
2248	0.09997487373
2249	0.09996276018
2250	0.09994932241
2251	0.09994310193
2252	0.0999257241
2253	0.099912739
2254	0.09990138717
2255	0.09989580313
2256	0.09988335868
2257	0.09986781203
2258	0.09985769078
2259	0.0998396051
2260	0.09982753446
2261	0.09980534234
2262	0.09980071772
2263	0.09978833938
2264	0.0997663574
2265	0.09974993392
2266	0.09973843879
2267	0.09973193666
2268	0.09972220174
2269	0.09971035245
2270	0.09969661944
2271	0.09968005086
2272	0.09966380056
2273	0.09965103454
2274	0.09963771715
2275	0.09962513526
2276	0.09961322242
2277	0.09960151337
2278	0.09958778793
2279	0.0995793383
2280	0.09956740927
2281	0.09954904359
2282	0.09953933594
2283	0.09953799095
2284	0.09953531048
2285	0.09952561105
2286	0.09951509538
2287	0.09949798249
2288	0.09948039779
2289	0.09946867731
2290	0.09946026096
2291	0.09945041042
2292	0.09944571954
2293	0.0994344939
2294	0.0994286304
2295	0.09941873041
2296	0.09940995482
2297	0.09940461273
2298	0.09939911378
2299	0.09938351915
2300	0.09937391339
2301	0.09936778676
2302	0.09935455374
2303	0.09934410717
2304	0.09934052564
2305	0.09933593165
2306	0.09932840807
2307	0.09932105254
2308	0.09930953002
2309	0.09929003639
2310	0.09927623429
2311	0.0992671929
2312	0.0992660048
2313	0.0992522187
2314	0.09924711288
2315	0.09924070959
2316	0.09923701386
2317	0.09922577121
2318	0.09921679963
2319	0.09921006816
2320	0.09920402284
2321	0.09919971014
2322	0.0991917404
2323	0.09918146057
2324	0.09916244579
2325	0.09915332967
2326	0.09914243913
2327	0.09913912361
2328	0.09911786491
2329	0.09910779189
2330	0.09910556383
2331	0.0991033791
2332	0.09909254403
2333	0.0990842736
2334	0.09907300097
2335	0.09906461359
2336	0.09905650521
2337	0.09904520476
2338	0.09903685674
2339	0.09902903242
2340	0.09901796564
2341	0.09900016513
2342	0.0989853792
2343	0.09896431622
2344	0.09895395681
2345	0.09894061155
2346	0.0989356968
2347	0.09892198839
2348	0.09891305572
2349	0.09890636969
2350	0.09889617995
2351	0.09888509744
2352	0.09887348688
2353	0.09886107837
2354	0.09885515069
2355	0.09884471392
2356	0.09883445715
2357	0.09882346552
2358	0.09881255968
2359	0.09880541388
2360	0.09879535992
2361	0.09877432838
2362	0.09876110263
2363	0.0987557041
2364	0.09875424287
2365	0.09874552028
2366	0.09873572065
2367	0.09872331609
2368	0.09870612956
2369	0.09870468101
2370	0.09869340016
2371	0.09867749012
2372	0.09866038216
2373	0.09865177949
2374	0.09864027367
2375	0.09863042022
2376	0.09862726685
2377	0.09862163715
2378	0.09861804307
2379	0.09861369827
2380	0.09860588011
2381	0.09860046544
2382	0.09858605126
2383	0.09856917736
2384	0.09856497785
2385	0.09855568208
2386	0.09855087963
2387	0.09854172659
2388	0.09853514968
2389	0.09852737838
2390	0.0985106924
2391	0.09850513781
2392	0.09850161031
2393	0.09849058589
2394	0.09847994973
2395	0.09846690626
2396	0.09845242054
2397	0.09844674159
2398	0.09843214429
2399	0.09842928399
2400	0.0984237752
2401	0.09841683827
2402	0.09840966792
2403	0.0983970063
2404	0.09838612968
2405	0.09837409769
2406	0.09837267029
2407	0.09836107918
2408	0.09835660724
2409	0.09834606092
2410	0.09833480535
2411	0.09832021422
2412	0.09830186632
2413	0.09828850189
2414	0.09827879965
2415	0.09826735698
2416	0.09825809447
2417	0.09825281648
2418	0.09824910387
2419	0.09824187815
2420	0.09823384379
2421	0.09822059819
2422	0.09820440382
2423	0.09819408706
2424	0.09818438906
2425	0.09817535365
2426	0.09816449226
2427	0.09815119096
2428	0.09814823463
2429	0.09814190524
2430	0.09813671438
2431	0.09813108622
2432	0.09811870151
2433	0.09810829902
2434	0.09809801918
2435	0.09808504643
2436	0.0980732899
2437	0.09806384216
2438	0.09804562423
2439	0.09803194141
2440	0.09801877875
2441	0.09800607502
2442	0.09799001104
2443	0.09798257625
2444	0.09797535187
2445	0.09795800031
2446	0.09794993235
2447	0.0979453669
2448	0.09793890218
2449	0.09792828521
2450	0.0979220422
2451	0.09791471694
2452	0.09790579633
2453	0.09789457028
2454	0.09788219276
2455	0.09786821454
2456	0.09785290801
2457	0.09783858255
2458	0.09782657679
2459	0.09782371909
2460	0.09782112169
2461	0.09781164569
2462	0.09779934599
2463	0.09778927491
2464	0.09777912688
2465	0.09777454843
2466	0.0977667645
2467	0.09775850501
2468	0.09775327583
2469	0.09774165543
2470	0.09773294885
2471	0.09772803256
2472	0.09772558058
2473	0.09772305876
2474	0.09770803652
2475	0.0977008235
2476	0.09769243501
2477	0.09767639554
2478	0.09767230095
2479	0.09767094928
2480	0.09765967794
2481	0.09765177607
2482	0.09764508333
2483	0.09763625656
2484	0.0976311794
2485	0.097624797
2486	0.09761048458
2487	0.09759908185
2488	0.09759122149
2489	0.09757120421
2490	0.09756610293
2491	0.09756235188
2492	0.09755104707
2493	0.09754206114
2494	0.09753664167
2495	0.09752916421
2496	0.09752202343
2497	0.097516978
2498	0.09750440601
2499	0.09750189783
2500	0.09749532613
2501	0.09748766538
2502	0.09748034202
2503	0.09747205203
2504	0.09745746966
2505	0.09745248085
2506	0.09744931714
2507	0.09743900001
2508	0.09742265405
2509	0.09742017098
2510	0.09740858546
2511	0.09740055999
2512	0.09739172216
2513	0.09738393659
2514	0.09737407203
2515	0.09736939244
2516	0.09736391548
2517	0.09736172512
2518	0.09734594761
2519	0.09733776433
2520	0.09731904235
2521	0.09731629982
2522	0.09730935648
2523	0.09730431422
2524	0.09728452872
2525	0.09727605199
2526	0.0972711434
2527	0.09726370254
2528	0.09725517328
2529	0.09724183769
2530	0.09723736368
2531	0.09722699923
2532	0.09722197985
2533	0.09721551421
2534	0.09720723987
2535	0.09719774853
2536	0.09719102997
2537	0.09718067953
2538	0.09716499097
2539	0.09715682534
2540	0.09715309421
2541	0.09713816937
2542	0.09712516075
2543	0.09711300453
2544	0.0971007857
2545	0.0970946327
2546	0.09708134584
2547	0.09706779432
2548	0.09706060285
2549	0.09705058493
2550	0.09703863991
2551	0.09703032068
2552	0.09702129023
2553	0.0970145965
2554	0.0970046088
2555	0.09699875313
2556	0.09699626686
2557	0.09698923768
2558	0.09698063901
2559	0.0969710518
2560	0.09696322092
2561	0.09695783878
2562	0.09695299473
2563	0.09694197254
2564	0.09693687219
2565	0.09692995824
2566	0.09692674135
2567	0.09692402851
2568	0.09691734583
2569	0.09691206888
2570	0.09690465693
2571	0.09689755635
2572	0.09688556881
2573	0.0968792337
2574	0.09686758439
2575	0.09685370739
2576	0.09684389403
2577	0.09683109852
2578	0.09681849667
2579	0.09681292293
2580	0.09679799329
2581	0.09679415407
2582	0.09678871225
2583	0.09678021607
2584	0.09677411484
2585	0.09676496705
2586	0.09675781263
2587	0.09674105861
2588	0.09673071582
2589	0.09672178467
2590	0.09671724298
2591	0.09670994899
2592	0.09670855198
2593	0.09670728351
2594	0.0967062087
2595	0.09669903392
2596	0.09669065975
2597	0.09668137177
2598	0.09667582169
2599	0.09666870937
2600	0.09666396162
2601	0.09665086887
2602	0.09664695282
2603	0.09662730373
2604	0.09662041736
2605	0.09661103767
2606	0.09659997615
2607	0.09659486832
2608	0.09658151203
2609	0.09657315052
2610	0.0965716969
2611	0.09655851851
2612	0.0965403463
2613	0.09653629513
2614	0.09652770747
2615	0.09651922932
2616	0.09651118337
2617	0.09650190106
2618	0.09649689274
2619	0.09648896752
2620	0.09648111765
2621	0.09647486074
2622	0.09646393514
2623	0.09645179093
2624	0.09644092217
2625	0.0964313345
2626	0.09641629537
2627	0.09640801365
2628	0.09638889795
2629	0.09637980831
2630	0.09637849001
2631	0.09636772561
2632	0.09636039786
2633	0.09635026147
2634	0.09634129558
2635	0.09633997249
2636	0.09632482515
2637	0.09631632487
2638	0.09631314476
2639	0.09630626141
2640	0.09630080204
2641	0.09628694092
2642	0.09627290404
2643	0.09625505243
2644	0.09625115095
2645	0.09624216889
2646	0.09623611038
2647	0.09622823015
2648	0.09622040621
2649	0.09621324212
2650	0.09621188709
2651	0.09620209858
2652	0.09619202184
2653	0.09617650339
2654	0.09617518669
2655	0.09616515151
2656	0.09615349738
2657	0.09614333396
2658	0.09612596756
2659	0.09611287147
2660	0.09610606647
2661	0.09609620712
2662	0.09609122939
2663	0.09608182793
2664	0.09607659237
2665	0.09606841752
2666	0.09605907719
2667	0.09604785135
2668	0.09604111525
2669	0.09602887698
2670	0.09602170497
2671	0.09600283789
2672	0.09600086682
2673	0.095980258
2674	0.09596156355
2675	0.09595001594
2676	0.09594078505
2677	0.09593274852
2678	0.09593083692
2679	0.09591713162
2680	0.09591284444
2681	0.09590394313
2682	0.09589596876
2683	0.09589079622
2684	0.09588239408
2685	0.09587644301
2686	0.09586602507
2687	0.09585728202
2688	0.09584693864
2689	0.09584117871
2690	0.09583582667
2691	0.09582648783
2692	0.09581293833
2693	0.09580110237
2694	0.09579085645
2695	0.09578442722
2696	0.09578314576
2697	0.0957708423
2698	0.09576264383
2699	0.09575694994
2700	0.0957514272
2701	0.0957371531
2702	0.09573568485
2703	0.09572329624
2704	0.09571519464
2705	0.09571213193
2706	0.09570202519
2707	0.09569739394
2708	0.09569171966
2709	0.09568028297
2710	0.09567383584
2711	0.09566502967
2712	0.09565931827
2713	0.09564905615
2714	0.09564446457
2715	0.09563684602
2716	0.09562729958
2717	0.09561008459
2718	0.09560264483
2719	0.09560136555
2720	0.09559402029
2721	0.09558427408
2722	0.095580235
2723	0.09557724462
2724	0.0955727008
2725	0.09555233078
2726	0.09554933472
2727	0.09554064025
2728	0.09552856336
2729	0.09551420531
2730	0.09550418284
2731	0.09549855919
2732	0.09549588092
2733	0.09548639054
2734	0.09548147932
2735	0.09546938617
2736	0.0954551263
2737	0.09544558698
2738	0.09543119321
2739	0.09542196403
2740	0.09541422123
2741	0.09540300781
2742	0.09540008047
2743	0.09539619865
2744	0.09539077401
2745	0.09538226057
2746	0.09537233597
2747	0.09536552442
2748	0.09535761259
2749	0.09535198515
2750	0.09534578353
2751	0.09533947858
2752	0.09533283315
2753	0.09531946765
2754	0.09530912259
2755	0.09530262847
2756	0.09528853551
2757	0.09527966139
2758	0.09526558468
2759	0.09524946609
2760	0.09524730538
2761	0.09522911515
2762	0.09522359263
2763	0.09521890459
2764	0.09520772608
2765	0.09519566705
2766	0.09518779918
2767	0.09518201944
2768	0.09516978748
2769	0.09514917018
2770	0.09513174032
2771	0.09512275568
2772	0.0951127733
2773	0.09509753113
2774	0.09507310257
2775	0.0950470358
2776	0.09504482016
2777	0.09501977539
2778	0.09500559654
2779	0.09498163871
2780	0.09495134953
2781	0.09494748349
2782	0.09494164917
2783	0.09493220362
2784	0.09490161546
2785	0.09489516106
2786	0.09489137883
2787	0.09486874704
2788	0.09486196212
2789	0.09485426695
2790	0.09483173443
2791	0.0948282153
2792	0.09482562271
2793	0.09480142636
2794	0.09477719139
2795	0.09475768949
2796	0.09475396724
2797	0.09473526373
2798	0.09473119704
2799	0.09472107973
2800	0.0947144554
2801	0.09469393896
2802	0.09467015971
2803	0.09466294576
2804	0.09466086511
2805	0.09465379193
2806	0.09464500558
2807	0.09463837421
2808	0.09462788351
2809	0.09462070355
2810	0.09461649703
2811	0.09459782508
2812	0.0945943259
2813	0.09458727067
2814	0.09455820249
2815	0.09455724757
2816	0.09454868412
2817	0.09453220365
2818	0.09450890401
2819	0.09450204621
2820	0.09449100902
2821	0.09447935136
2822	0.09446081611
2823	0.0944570383
2824	0.09444863254
2825	0.09444245144
2826	0.09442087407
2827	0.09439807627
2828	0.09438913414
2829	0.09437918302
2830	0.09437756902
2831	0.09437564146
2832	0.09435811902
2833	0.09435061753
2834	0.09434353578
2835	0.09432871148
2836	0.09431247401
2837	0.09429796961
2838	0.09428672547
2839	0.09428496943
2840	0.09428058994
2841	0.09427286098
2842	0.09426238243
2843	0.09425816194
2844	0.09424747307
2845	0.09424497788
2846	0.09424115916
2847	0.09423931572
2848	0.09422942175
2849	0.09422163267
2850	0.09421989411
2851	0.0942145465
2852	0.09421209244
2853	0.0942078686
2854	0.09420651204
2855	0.09420291327
2856	0.09418105305
2857	0.09417793258
2858	0.09417622442
2859	0.09416103777
2860	0.09414950026
2861	0.0941485248
2862	0.09414324595
2863	0.09413358746
2864	0.09412941138
2865	0.09411236049
2866	0.09410765906
2867	0.09409686477
2868	0.0940919355
2869	0.09408367535
2870	0.09408092805
2871	0.09407211493
2872	0.09406718948
2873	0.09406242313
2874	0.09405905175
2875	0.09404463428
2876	0.09403986724
2877	0.09402878739
2878	0.09402562397
2879	0.09401840572
2880	0.09400975147
2881	0.09400341124
2882	0.09400131065
2883	0.09398958828
2884	0.09397646658
2885	0.09396697179
2886	0.09396500076
2887	0.09396306555
2888	0.09395736556
2889	0.09394782986
2890	0.09393967177
2891	0.093929739
2892	0.09392705995
2893	0.09390809099
2894	0.09390458664
2895	0.09389382533
2896	0.09387835576
2897	0.09386912993
2898	0.09386779797
2899	0.09386410713
2900	0.09385063951
2901	0.09384755056
2902	0.09383685576
2903	0.09383167762
2904	0.0938213568
2905	0.09381959424
2906	0.09381609632
2907	0.09381056732
2908	0.09380924033
2909	0.09379627366
2910	0.09378796979
2911	0.09378118047
2912	0.09376727589
2913	0.09375254844
2914	0.09374768071
2915	0.09374157583
2916	0.09373430797
2917	0.09371977101
2918	0.09371077631
